Date,Close,SMA_5,SMA_20,Momentum_5,Volatility_10,RSI_14,Volume_Change,Target
1/7/2021,76679.26563,77254.08906,76359.966015625,1568.804688,1381.1213004579574,50.173419777362895,-0.284681369,1
1/8/2021,79921.14063,78162.44531,76508.049609375,4541.78125,1741.7233165119721,60.14066950627483,0.45779921892947395,1
1/11/2021,81810.82813,78976.65,76737.571484375,4071.023438,2212.0603546067564,74.8380974343994,0.5277821551262252,1
1/12/2021,85022.46094,80304.11875,77144.069921875,6637.34375,3086.581882411668,78.42578263883917,0.8140484785972151,0
1/13/2021,84918.73438,81670.48594,77558.33672,6831.835938,3583.004029102778,79.06337093624809,-0.3447621,1
1/14/2021,87999.85156,83934.60313,78060.597265625,11320.58594,4175.635876555997,82.29184517761594,-0.033808292,0
1/15/2021,86812.0625,85312.7875,78569.292578125,6890.921875,4154.203433733775,79.6038221920314,0.03276391658134403,0
1/18/2021,84938.13281,85938.24844,78970.39063,3127.304688,4005.494413485816,72.528524377053,-0.464562136,1
1/19/2021,86460.85156,86225.92656,79561.34688,1438.390625,3906.084471007862,72.88115187527468,-0.30794218,1
1/20/2021,92295.11719,87701.20313,80403.43047,7376.382813,4369.843016066195,81.9094156477132,2.778174137526402,0
1/21/2021,90938.05469,88288.84375,81189.633984375,2938.203125,3749.2706160085586,77.7680980866242,0.3841404328272915,1
1/22/2021,91526.10156,89231.65156,82003.37969,4714.039063,3399.9662490899536,76.26660188752196,-0.184427591,0
1/25/2021,88881.03906,90020.23281,82710.93359,3942.90625,2824.5088142572963,68.58161133077434,-0.336667877,0
1/27/2021,87829.39063,90293.94063,83350.49375,1368.539063,2630.856933721313,66.79960436619461,-0.028983824,0
1/28/2021,86748.5625,89184.62969,83874.16172,-5546.554688,2428.499242063556,67.56105842413263,-0.112493166,0
1/29/2021,83358.89844,87668.79844,84286.58359,-7579.15625,2916.9155089711785,55.96477144845237,0.08270445094717394,1
2/1/2021,87389.03125,86841.38438,84887.06719,-4137.070313,2896.9102683940687,59.009417106445255,-0.181774538,1
2/2/2021,89979.27344,87061.03125,85499.04063,1098.234375,2731.7434457977192,58.169788706674915,0.11956450876849867,0
2/3/2021,89203.4375,87335.84063,86039.956640625,1374.046875,2635.7256393150255,56.90895192523529,-0.135270483,1
2/4/2021,91403.14844,88266.75781,86705.769140625,4654.585938,2517.2954526683393,55.648262248690955,0.4272278338945006,0
2/5/2021,89926.82813,89580.34375,87368.147265625,6567.929688,2437.597007008297,55.12036432941455,-0.227466461,1
2/8/2021,90103.02344,90123.14219,87877.24141,2713.992188,2286.222980615551,58.99251061653143,-0.255537459,1
2/9/2021,92807.13281,90688.71406,88427.056640625,2827.859375,2667.6121819396812,60.61282102736836,0.9033854736381535,1
2/10/2021,96154.5625,92078.93906,88983.66172,6951.125,3480.3479335613006,57.03962610291112,0.03882016579745118,0
2/11/2021,89323.61719,91663.03281,89203.905859375,-2079.53125,3329.0794053645454,47.54541588765972,1.5303091072539936,1
2/12/2021,90506.86719,91779.04063,89329.256640625,580.0390625,2387.2373680024707,48.47790842669789,-0.245389551,0
2/15/2021,89878.09375,91734.05469,89482.558203125,-224.9296875,2120.9192896061263,51.5843825907214,-0.606892705,0
2/16/2021,88818.57031,90936.34219,89676.580078125,-3988.5625,2208.5934502261716,51.571475415774984,0.08707989386792447,0
2/17/2021,88433.97656,89392.225,89775.236328125,-7720.585938,2283.0314432548234,52.738130806529824,-0.332468897,0
2/18/2021,88133.38281,89154.17813,89567.149609375,-1190.234375,2407.551828935073,58.62204502231632,-0.075794124,0
2/19/2021,87378.51563,88528.50781,89389.17266,-3128.351563,2592.0111812506916,49.97846252511086,-0.04321666,0
2/22/2021,86189.83594,87790.85625,89122.35938,-3688.257813,2879.9233224418913,41.76596887470522,-0.031471644,1
2/23/2021,86821.65625,87391.47344,89019.390234375,-1996.914063,2797.6432946665377,44.792056719752146,0.10833407453526633,1
2/24/2021,87239.27344,87152.53281,88989.88438,-1194.703125,1387.5637582349789,40.12584647352452,-0.6315705,0
2/25/2021,86885.42969,86902.94219,88996.727734375,-1247.953125,1396.5055209905688,42.382122186139846,0.6278225513686198,0
2/26/2021,83787.07031,86184.65313,89018.136328125,-3591.445313,1662.8193053692482,36.200312439827854,1.0663247100802855,1
3/1/2021,88276.28125,86601.94219,89062.498828125,2086.445313,1457.393119838515,40.816899151499555,0.05236687029162268,1
3/2/2021,88925.70313,87022.75156,89009.82031,2104.046875,1470.9731303005503,33.54946322508491,-0.285438845,0
3/3/2021,88347.32031,87244.36094,88967.014453125,1108.046875,1463.1771005384671,46.894520144884744,-0.364554927,1
3/4/2021,89018.0625,87670.8875,88847.76016,2132.632813,1550.147485758452,45.104686905154686,0.3297646474228666,0
3/5/2021,87915.63281,88496.6,88747.200390625,4128.5625,1562.9267823265316,43.74218692000958,-0.051839522,0
3/8/2021,86827.65625,88206.875,88583.43203,-1448.625,1523.256713829394,43.66295600571154,-0.243344918,1
3/9/2021,88318.16406,88085.36719,88358.98359,-607.5390625,1533.122969094069,49.655616215584196,0.15739381599507563,0
3/10/2021,87937.80469,88003.46406,87948.145703125,-409.515625,1533.10034581236,49.421168484037224,-0.304831649,1
3/12/2021,88028.28125,87805.50781,87883.37891,-989.78125,1514.416509756144,52.00176372785385,0.5188323917137476,0
3/15/2021,86935.72656,87609.52656,87704.82188,-979.90625,721.284751668663,52.311591515040156,-0.122093924,0
3/16/2021,86088.375,87461.67031,87515.33594,-739.28125,943.6186636758363,47.7574446815607,0.0012358211590237644,0
3/17/2021,84888.57031,86775.75156,87318.83594,-3429.59375,1241.4079523409157,43.13920600942177,-0.182675777,0
3/18/2021,82506.03906,85689.39844,87022.43906,-5431.765625,1939.8807627948868,38.57159283569831,0.6236448950973519,1
3/19/2021,83828.35938,84849.41406,86807.187890625,-4199.921875,1987.9556799463837,50.118755451848656,1.0962662769067233,0
3/22/2021,83018.23438,84065.91563,86589.173828125,-3917.492188,2149.8824117903755,30.817027108063144,-0.565714829,1
3/23/2021,83903.03906,83628.84844,86474.833984375,-2185.335938,2198.626688535105,31.985180178738034,-0.049076844,0
3/24/2021,81648.77344,82980.88906,86216.18984,-3239.796875,2274.280324853456,28.552639478105178,-0.007520817,0
3/25/2021,81063.24219,82692.32969,85907.38828,-1442.796875,2285.6940221609775,24.390572708983285,0.3083317224047941,1
3/26/2021,81319.3125,82190.52031,85629.082421875,-2509.046875,2001.0715463584397,27.540128716202986,-0.47712766,1
3/30/2021,82485.26563,82083.92656,85563.99219,-532.96875,1614.5560436480953,35.29265143255982,0.9220639764892054,0
3/31/2021,81567.21875,81616.7625,85228.53906,-2335.820313,1274.0703578726916,26.212641320891848,-0.478402776,1
4/1/2021,82433.5,81773.70781,84903.92891,784.7265625,994.9152225570305,31.24740823073755,0.12593720051863122,0
4/5/2021,80834.86719,81728.03281,84528.30625,-228.375,1105.1367521992227,27.77653074671497,-0.045711711,1
4/6/2021,81553.42188,81774.85469,84155.07422,234.109375,959.5857635854998,32.978457935032395,-0.052360965,1
4/7/2021,82968.46875,81871.49531,83907.716015625,483.203125,953.7297089654454,40.475295509398464,-0.065053704,0
4/8/2021,82284.77344,82015.00625,83680.57188,717.5546875,692.1724132158888,41.79227096444622,0.1650381950612898,0
4/9/2021,81199.03125,81768.1125,83324.615234375,-1234.46875,718.3529583879335,45.513211455698986,-0.241791197,0
4/12/2021,78561.125,81313.36406,82855.78125,-2273.742188,1239.1819213905912,33.416194230005644,0.636857276932359,1
4/13/2021,81975.89844,81397.85938,82553.162109375,422.4765625,1244.7082096065114,47.18063630780681,0.2615800466887823,0
4/15/2021,80299.03125,80863.97188,82221.32734,-2669.4375,1261.1676986237028,40.6522302100515,0.08901441371250485,1
4/16/2021,80681.28125,80543.27344,81950.97266,-1603.492188,1276.6200880863853,47.22070483889049,-0.308442139,0
4/19/2021,78564.63281,80016.39375,81634.77578,-2634.398438,1460.8603768049036,43.40265228964293,0.1552653131600501,1
4/20/2021,78672.125,80038.59375,81443.080078125,111,1621.5543891690477,42.95506996278034,0.032312227155703255,0
4/22/2021,77649.01563,79173.21719,81134.112890625,-4326.882813,1841.8924283773047,37.03073788866235,0.4843315140781437,0
4/23/2021,77555.96875,78624.60469,80860.999609375,-2743.0625,1759.2936638259382,38.745119392394734,-0.565125283,0
4/26/2021,77033.76563,77895.10156,80517.53594,-3647.515625,1699.3981842086857,34.55097267497412,-0.077047987,1
4/27/2021,77353.89844,77652.95469,80302.79219,-1210.734375,1635.4613713335086,39.254590319857535,-0.194139416,1
4/28/2021,77403.88281,77399.30625,80119.82422,-1268.242188,1696.7622435156893,36.63930001473736,0.7651133027177595,0
4/29/2021,77003.375,77270.17813,79904.02734,-645.640625,1323.8791704526218,29.45106085675647,-0.222042139,1
4/30/2021,80041.25781,77767.23594,79781.826953125,2485.289063,1280.7438858208325,43.35000328829091,2.2897478070175437,0
5/3/2021,79235.09375,78207.50156,79665.220703125,2201.328125,1025.045295727934,44.080591959638134,-0.694225481,0
5/4/2021,77952.9375,78327.30938,79441.192578125,599.0390625,1009.136601571256,48.00374592532736,0.31790930891650326,0
5/5/2021,77618.96094,78370.325,79280.397265625,215.078125,984.7136212475269,32.07378930382592,-0.260204293,0
5/6/2021,77231.84375,78416.01875,79064.318359375,228.46875,1004.4520692643861,35.88198403074287,-0.034434569,0
5/7/2021,76794.47656,77766.6625,78755.61875,-3246.78125,1056.1719651209835,32.19967126471077,0.22219649163434263,1
5/10/2021,77710.53906,77461.75156,78526.90703,-1524.554688,1025.1999628355047,45.60524906696711,-0.258917152,1
5/11/2021,77959.53125,77463.07031,78364.93203,6.59375,1011.4421615043453,46.385966080090796,-0.071077021,0
5/12/2021,76617.0625,77262.69063,78267.72891,-1001.898438,1082.0482378899387,44.93050310409639,0.5070529140576618,0
5/14/2021,75495.04688,76915.33125,77943.686328125,-1736.796875,1292.6263549840294,40.80522830253934,0.05816820381700305,1
5/17/2021,77553.625,77067.16094,77806.416015625,759.1484375,988.1675434226112,52.03971907039589,-0.094278564,1
5/18/2021,78602.89844,77245.63281,77702.49688,892.359375,872.3587024613877,54.63535221508914,0.1468248296889143,1
5/19/2021,79012.64063,77456.25469,77724.897265625,1053.109375,1007.1855866863366,55.81521969347683,-0.20450297,1
5/20/2021,80547.51563,78242.34531,77818.666796875,3930.453125,1405.608722537974,61.84010932623679,0.35963446475195826,1
5/21/2021,81486.64844,79440.66563,78010.54844,5991.601563,1814.8742028818276,55.616255052832464,-0.223796904,1
5/24/2021,81764.9375,80282.92813,78220.99688,4211.3125,2058.1913909746186,60.25054351747879,-0.243394359,0
5/25/2021,81490.07031,80860.3625,78443.812109375,2887.171875,2203.305091090305,65.60579018373055,-0.250997319,0
5/26/2021,80883.0625,81234.44688,78620.27031,1870.421875,2235.813174802417,64.06238535320702,-0.10914171,1
5/27/2021,82097.39844,81544.42344,78854.94609,1549.882813,2163.242066165748,69.56708610207049,0.7846711751445654,1
5/28/2021,82680.41406,81783.17656,79138.798046875,1193.765625,1679.1452086186664,73.39652735163165,-0.399033445,1
5/31/2021,82937.53125,82017.69531,79283.61172,1172.59375,1434.9758277318476,71.92583450599297,-0.060403911,0
6/1/2021,82384.26563,82196.53438,79441.07031,894.1953125,1161.2184535681026,68.09857669667585,0.10202295273293127,1
6/2/2021,83722.125,82764.34688,79729.52969,2839.0625,966.1411373634769,79.07293744564589,-0.102462272,1
6/3/2021,83760.14844,83096.89688,80036.58906,1662.75,963.8490094813851,87.1118878518464,-0.049262537,1
6/4/2021,84204.09375,83401.63281,80385.20156,1523.679688,1078.8028277326584,84.92618097312513,0.1515151515151516,0
6/7/2021,81707.05469,83155.5375,80630.83047,-1230.476563,1083.879221655478,64.15030235687978,5.273666247530088,0
6/8/2021,80664.625,82811.60938,80778.534765625,-1719.640625,1201.695521512824,57.119883848247,-0.621365478,0
6/9/2021,79552.99219,81977.78281,80858.20781,-4169.132813,1449.1737248182833,45.551409407037596,-0.27654265,1
6/10/2021,81480.64844,81521.88281,81101.387109375,-2279.5,1475.0084888905442,49.97534209630135,0.054980662694679605,0
6/11/2021,81480.00781,80977.06563,81400.63516,-2724.085938,1490.226248559058,48.80169223883965,-0.341276132,1
6/14/2021,81782.78125,80992.21094,81612.09297,75.7265625,1470.4173576886055,51.22814999642101,-0.104459653,1
6/15/2021,82165.39063,81292.36406,81790.217578125,1500.765625,1466.9085653965535,55.483623097372785,0.012848505206583871,0
6/16/2021,81859.57813,81753.68125,81932.564453125,2306.585938,1344.4179969785505,48.89732810075804,-0.162341431,1
6/17/2021,81980.64844,81853.68125,82004.22109,500,1172.5976856039695,46.61027853465914,0.4619419974265069,0
6/18/2021,81948.63281,81947.40625,82027.32031,468.625,788.9779641095962,45.10289874471959,1.209952606635071,0
6/21/2021,81088.875,81808.625,81993.51719,-693.90625,791.8770672936326,43.77411539945552,-0.787751601,0
6/22/2021,81059.32031,81587.41094,81971.97969,-1106.070313,760.3362915780939,35.36109882274582,0.024971131639722755,1
6/23/2021,81280.72656,81471.64063,81991.862890625,-578.8515625,390.07879022531466,36.63866126429609,-0.323898043,0
6/24/2021,80293.57813,81134.22656,81901.67188,-1687.070313,572.6247303860458,30.092160253519936,1.0135388460737347,0
6/25/2021,79836.64063,80711.82813,81759.483203125,-2111.992188,776.567875263996,37.981576767644576,-0.221578566,1
6/28/2021,79876.74219,80469.40156,81606.44375,-1212.132813,880.0068554867869,44.18889812117415,0.34990033222591355,0
6/29/2021,79547.16406,80166.97031,81464.588671875,-1512.15625,928.8422328389073,49.95140850206749,0.4057885410513882,0
6/30/2021,79405.61719,79791.94844,81248.76328,-1875.109375,963.9606835612838,25.36150144154466,-0.497338936,1
7/1/2021,80336.51563,79800.53594,81077.581640625,42.9375,840.6642411161995,38.87915511148886,0.28225132348843696,1
7/2/2021,80459.44531,79925.09688,80890.34922,622.8046875,662.0369361382986,36.66359606647209,-0.264667536,0
7/5/2021,80150.13281,79979.775,80812.50313,273.390625,604.7324401364552,29.385957201277236,0.19045508274231682,0
7/6/2021,79772.1875,80024.77969,80767.88125,225.0234375,540.9384574319308,28.958617496125115,-0.164205039,1
7/7/2021,80089.20313,80161.49688,80794.691796875,683.5859375,347.64736461363725,31.65835084629596,0.5555390555390556,0
7/8/2021,79741.21094,80042.43594,80707.719921875,-595.3046875,335.3746895826948,29.830304726218472,-0.439904535,0
7/9/2021,79321.51563,79814.85,80599.79531,-1137.929688,385.6474950549823,32.43901605950931,0.7499573887847282,1
7/12/2021,79512.30469,79687.28438,80486.271484375,-637.828125,401.8174770255888,35.105650011573985,-0.439855849,1
7/13/2021,82416.33594,80216.11406,80498.81875,2644.148438,895.5931425360417,57.209374299427004,5.211789254042775,0
7/14/2021,82109.20313,80620.11406,80511.3,2020,1050.5033682455462,62.615679922165796,-0.725898556,0
7/15/2021,80759.8125,80823.83438,80450.258203125,1018.601563,1056.5834203694444,55.70679313441386,0.04585375816993453,1
7/16/2021,81756.01563,81310.73438,80440.62734,2434.5,1136.6875741258725,60.389084824870515,0.09520554633336586,0
7/19/2021,81544.24219,81717.12188,80463.395703125,2031.9375,1165.5771111498655,61.18603690490651,-0.314194009,0
7/20/2021,80953.01563,81424.45781,80458.08047,-1463.320313,1119.805159622847,58.25161581140485,-0.072412897,0
7/22/2021,80885.53906,81179.725,80438.32109,-1223.664063,1089.9558175915886,53.22465041622467,-0.14253679,0
7/23/2021,80491.72656,81126.10781,80448.228515625,-268.0859375,1025.222018387881,50.183754533819375,-0.269205623,0
7/26/2021,80236.79688,80822.26406,80468.236328125,-1519.21875,893.6152475766872,50.496391062894354,0.340416014314471,0
7/27/2021,79421.32813,80397.68125,80445.46563,-2122.914063,911.4806945943994,48.08627813268419,0.09811446687802428,0
7/28/2021,79250.16406,80057.11094,80430.61563,-1702.851563,936.5488550588939,45.349567289823476,0.14860963379425618,0
7/29/2021,79054.58594,79690.92031,80413.06406,-1830.953125,938.7781953313928,46.12892995885423,-0.317634608,1
7/30/2021,79235,79439.575,80357.98828,-1256.726563,1001.9268106260206,49.49871532787759,0.9034509499806127,1
8/2/2021,79744.08594,79341.03281,80322.22031,-492.7109375,866.0218802877672,51.29520197256869,0.07761254838052567,1
8/3/2021,80336.60938,79524.08906,80331.544140625,915.28125,709.4545616460292,34.330392933615386,-0.517391304,0
8/4/2021,79918.00781,79657.65781,80338.83516,667.84375,618.270298472033,33.763267064097505,0.3640814727771249,0
8/5/2021,79133.49219,79673.43906,80291.049609375,78.90625,537.5122190062614,36.84797098793068,0.16496769562096203,0
8/6/2021,78633.25,79553.08906,80235.65156,-601.75,547.699055989806,22.543796502868418,0.2506778407690411,1
8/9/2021,79518.32813,79507.9375,80245.49219,-225.7578125,483.0854780846855,34.07329611408238,5.359381158849034,0
8/10/2021,78303.84375,79101.38438,80185.069140625,-2032.765625,599.1933720469716,31.032295451691567,-0.655101883,0
8/11/2021,77087.04688,78535.19219,79918.60469,-2830.960938,925.7529440359123,26.646781653909727,-0.255144218,1
8/12/2021,77715.78906,78251.65156,79698.933984375,-1417.703125,1024.0623894858195,33.41263201923523,-0.171421678,1
8/13/2021,78348.36719,78194.675,79578.36172,-284.8828125,1036.1630843379185,39.2031409823994,-0.339957778,0
8/16/2021,78135.73438,77918.15625,79397.34766,-1382.59375,1010.5902062775268,42.105596450687045,-0.086798279,1
8/17/2021,78213.02344,77899.99219,79230.78672,-90.8203125,840.2869621255777,43.5569822250792,0.09118357487922713,1
8/18/2021,78819.50781,78246.48438,79124.111328125,1732.460938,693.375048689579,48.610562128967246,-0.224017709,0
8/20/2021,77557.75,78214.87656,78957.72188,-158.0390625,684.8459306903289,41.21013016448466,0.21523320496362852,0
8/23/2021,75656.42188,77676.4875,78715.956640625,-2691.945313,1044.302099732421,31.305937913333622,0.7066901408450703,1
8/24/2021,76644.85938,77378.3125,78536.359765625,-1490.875,951.6240447027373,33.70659288824967,-0.162918644,0
8/25/2021,76503.40625,77036.38906,78390.463671875,-1709.617188,983.5844406031505,34.55185903339863,0.008215576733486607,0
8/26/2021,76055.41406,76483.57031,78230.726171875,-2764.09375,1077.609782887407,35.6369909256434,-0.316003911,1
8/27/2021,76441.72656,76260.36563,78100.083203125,-1116.023438,1106.461457956911,39.663958436959334,-0.211698832,1
8/30/2021,77665.58594,76662.19844,78021.6125,2009.164063,1049.9254270167596,41.53237180425065,0.3669336557352274,1
8/31/2021,79212.49219,77175.725,77995.03281,2567.632813,1203.9608826237827,54.03035160708157,0.6427860696517413,1
9/1/2021,79422.96094,77759.63594,77949.350390625,2919.554688,1359.2589681993868,61.37667522271417,-0.273908069,1
9/2/2021,80724.75,78693.50313,77989.6875,4669.335938,1677.0278992848698,63.753000402068935,0.3853925294281213,1
9/3/2021,81849.90625,79775.13906,78125.508203125,5408.179688,2150.6553292528342,65.3148169282743,0.05465979795276654,0
9/6/2021,80863.53906,80414.72969,78237.02266,3197.953125,2145.7730705512085,61.1743967453398,-0.354224816,0
9/7/2021,80545.5,80681.33125,78288.38125,1333.007813,2117.6515673442573,59.3701216408105,0.17170923379174852,0
9/8/2021,79706.40625,80738.02031,78358.50938,283.4453125,1945.3074825455992,53.49752019061499,-0.210848424,0
9/9/2021,79336.78125,80460.42656,78470.99609,-1387.96875,1591.3340361168744,57.54669208344967,0.5355359609051311,1
9/13/2021,79709.99219,80032.44375,78570.70625,-2139.914063,1150.4065612233217,69.75672351620955,-0.505327245,1
9/14/2021,79889.05469,79837.54688,78647.74063,-974.484375,843.747554878167,67.1662608566144,0.3927272727272728,0
9/15/2021,79676.76563,79663.8,78724.79219,-868.734375,799.5013059783527,66.66650254146873,-0.054729865,0
9/16/2021,79439.89844,79610.49844,78786.13594,-266.5078125,797.7528422997797,68.17846886176568,-0.314033783,0
9/17/2021,78869.28906,79517,78788.625,-467.4921875,868.1602793526228,62.78560307056322,1.0525011615301225,0
9/20/2021,78350.95313,79245.19219,78828.28516,-1359.039063,728.565729604766,53.89952891118864,-0.114389195,0
9/21/2021,77852.58594,78837.89844,78938.093359375,-2036.46875,786.0853389551901,41.21426004513562,-0.098236347,1
9/22/2021,79461.85156,78794.91563,79078.94297,-214.9140625,666.7186580363262,50.212794334140106,0.55489417989418,1
9/23/2021,79687.25,78844.38594,79238.13516,247.3515625,665.2215393907647,43.56524300897784,-0.603208361,0
9/24/2021,78928.125,78856.15313,79381.770703125,58.8359375,670.2912321689241,31.016685549066267,0.6990811638591119,1
9/27/2021,81348.82031,79455.72656,79627.125390625,2997.867188,953.1451666802881,52.65762366104009,0.8861649391617845,0
9/28/2021,79953.35938,79875.88125,79741.51406,2100.773438,957.3900499078808,47.09945597099499,-0.328475176,0
9/29/2021,78530.97656,79689.70625,79707.43828,-930.875,983.0728663003412,44.55350348860456,0.8310680993382196,1
9/30/2021,78847.72656,79521.80156,79678.67656,-839.5234375,987.6728878186007,47.722746920378135,-0.363477382,0
10/1/2021,78469.09375,79429.99531,79565.89375,-459.03125,1009.6636727850223,44.224748842835126,-0.480676476,1
10/4/2021,79256.4375,79011.51875,79436.22031,-2092.382813,970.5778233329181,47.21351415523903,0.18751469550905253,0
10/5/2021,78879.16406,78796.67969,79337.00156,-1074.195313,855.7767109984414,46.53713792632699,-0.469260469,0
10/6/2021,78106.625,78711.80938,79215.05781,-424.3515625,937.1235291782903,44.46874560423266,0.782503264316359,1
10/7/2021,80732.08594,79088.68125,79266.341796875,1884.359375,1048.9639091739105,56.602370271911084,1.3084972791963163,1
10/8/2021,85289.47656,80452.75781,79563.97656,6820.382813,2147.999115352843,69.11851255801446,1.4580689029918403,0
10/11/2021,84368.11719,81475.09375,79796.88281,5111.679688,2543.5893511528325,67.54403532081136,-0.471258645,1
10/12/2021,85048.15625,82708.89219,80054.837890625,6168.992188,2955.8875316544204,65.83433020313478,-0.417983328,1
10/13/2021,85533.96094,84194.35938,80347.69766,7427.335938,3191.211166177955,66.33135957800368,-0.282555283,0
10/14/2021,84600.10156,84967.9625,80605.70781,3868.015625,3187.846789805416,65.69012175402402,-0.393167391,0
10/18/2021,83753.42188,84660.75156,80849.914453125,-1536.054688,2962.2956036080072,57.286240160970465,1.8203716448726772,0
10/19/2021,82461.17188,84279.3625,81055.425390625,-1906.945313,2729.810076480813,57.64681163687014,-0.227232796,0
10/20/2021,81967.83594,83663.29844,81261.187890625,-3080.320313,2379.431677957223,61.10906284658608,0.7696728558797525,0
10/21/2021,80552.20313,82666.94688,81315.70547,-4981.757813,1870.6368539396315,55.14400517198717,-0.353163699,0
10/22/2021,80263.08594,81799.54375,81344.497265625,-4337.015625,1950.0074380407816,55.44356970312848,0.3267862068965517,0
10/25/2021,78901.26563,80829.1125,81343.154296875,-4852.15625,2275.540217788287,48.958596765144904,-0.170783433,1
10/26/2021,79561.15625,80249.10938,81253.77109,-2900.015625,2398.9293994818477,51.96707562249936,-0.606489143,0
10/27/2021,78845,79624.54219,81198.35313,-3122.835938,2401.083267495767,52.13665050101626,-0.143239455,0
10/28/2021,77093.25781,78932.75313,81126.46719,-3458.945313,2364.9847055495197,38.909445912799974,0.8750557786702364,0
10/29/2021,76794.0625,78238.94844,81023.783984375,-3469.023438,2257.072117434224,15.030476569025438,-0.254085356,1
11/1/2021,78217.42969,78102.18125,81011.20078,-683.8359375,1888.1832401732684,25.68685000784123,-0.186429863,0
11/2/2021,78062.61719,77802.47344,80951.509765625,-1498.539063,1603.7358289225222,21.190479105620668,-0.107320261,0
11/3/2021,77450.40625,77523.55469,80880.07188,-1394.59375,1288.1171767459327,17.006088613009837,0.1322301947576512,1
11/4/2021,77891.0625,77683.11563,80869.29375,797.8046875,1094.3501181468635,21.467573140429337,-0.838980859,1
11/8/2021,79410.64844,78206.43281,80803.22188,2616.585938,948.6314898573447,32.530761886620624,6.3967871485943775,0
11/9/2021,77986.64063,78160.275,80438.080078125,-230.7890625,919.5842668627164,32.189546955109876,1.51015311108698,0
11/10/2021,77647.71094,78077.29375,80102.059765625,-414.90625,777.0088049194784,32.59014477567966,-0.57060045,0
11/11/2021,76697.45313,77926.70313,79684.524609375,-752.953125,795.6050212877319,33.860196369874814,0.28521055813016316,1
11/12/2021,77655.00781,77879.49219,79290.576953125,-236.0546875,765.2875807684813,39.658844783231366,-0.083797131,1
11/15/2021,77963.58594,77590.07969,78958.751171875,-1447.0625,682.543313165505,45.94322001988237,-0.134839151,0
11/16/2021,77923.15625,77577.38281,78667.237890625,-63.484375,673.5376761147947,42.511989302836426,0.5958267405063291,1
11/17/2021,78849.35156,77817.71094,78486.64688,1201.640625,741.2341580922317,50.01951806839877,-0.373303588,0
11/18/2021,76952.57031,77868.73438,78235.88359,255.1171875,793.2250523039384,49.37707894022556,0.0807871057055276,0
11/22/2021,75157.35938,77369.20469,77966.14141,-2497.648438,1174.9735587259192,43.60091829989418,0.43870082342177485,1
11/23/2021,75995.71875,76975.63125,77752.773046875,-1967.867188,1091.4036968405062,40.89729119999633,-0.528903021,0
11/24/2021,75963.92969,76583.78594,77605.90625,-1959.226563,1133.1163508912307,41.31377278811661,-0.134719222,0
11/25/2021,75163.125,75846.54063,77386.00469,-3686.226563,1260.2149362845942,40.6787226591058,0.6037441497659906,0
11/26/2021,74693.21094,75394.66875,77178.415234375,-2259.359375,1431.7198857229096,36.998910554279085,-0.039980545,0
11/29/2021,73330.1875,75029.23438,76990.26172,-1827.171875,1713.6973942205193,24.96070211786825,-0.133245516,1
11/30/2021,74137.35156,74657.56094,76857.426171875,-1858.367188,1703.106070502216,33.30025305060133,2.0333177460837035,0
12/1/2021,73221.25,74109.025,76607.61719,-2742.679688,1705.955776504345,31.712109856381787,-0.547616295,1
12/2/2021,73393.21094,73755.04219,76374.14688,-1769.914063,1280.6229600256875,35.41027489642221,-0.000851934,1
12/3/2021,73393.80469,73495.16094,76171.316796875,-1299.40625,1097.6203745523517,29.44804832685341,-0.460948158,0
12/6/2021,72645.53125,73358.22969,75909.040234375,-684.65625,1199.1761261654203,25.394416751909773,0.21512179689971522,1
12/7/2021,73122.20313,73155.2,75594.61797,-1015.148438,1055.015497082139,28.648848851071136,-0.396250976,1
12/8/2021,74161.6875,73343.2875,75403.37031,940.4375,783.4669739999183,29.360649704004047,0.7503234152652005,1
12/9/2021,74174.84375,73499.61406,75229.726953125,781.6328125,629.2107750902097,35.3379558112611,-0.173564917,0
12/10/2021,73730.26563,73566.90625,75081.367578125,336.4609375,510.4376539187986,41.214505579061765,-0.279922492,0
12/13/2021,73304.10938,73698.62188,74863.82266,658.578125,511.6429774823945,32.543943382798574,0.5481266818464086,1
12/14/2021,73621.83594,73798.54844,74646.73516,499.6328125,467.54275406654176,35.35387585764225,-0.220484022,0
12/15/2021,73496.3125,73665.47344,74425.39297,-665.375,458.84325689680213,38.615179049770525,-0.383533448,0
12/16/2021,72821.75,73394.85469,74124.012890625,-1353.09375,507.2587704159954,37.56500487438527,1.2762938230383973,0
12/17/2021,72078.30469,73064.4625,73880.299609375,-1651.960938,667.8209069876079,40.93547733826079,0.291284684023958,0
12/20/2021,69488,72301.24063,73596.831640625,-3816.109375,1383.189750720586,23.24434217849469,0.8768458917076865,1
12/21/2021,69948.07813,71566.48906,73294.449609375,-3673.757813,1683.5899181372124,30.120463634098215,-0.431583195,1
12/22/2021,70083,70883.82656,73000.40313,-3413.3125,1776.8969044200487,29.804646427473486,-0.205856256,1
12/23/2021,70559.96875,70431.47031,72770.24531,-2261.78125,1713.959900199836,33.66072160554846,-0.026256983,0
12/24/2021,69627.27344,69941.26406,72516.94844,-2451.03125,1721.7206317950986,32.95977515937598,-0.021916236,1
12/27/2021,70059.89844,70055.64375,72353.433984375,571.8984375,1648.7054515888424,32.62468250344129,-0.079892069,1
12/28/2021,71144.17969,70294.86406,72203.775390625,1196.101563,1409.5385315351023,32.96545202914892,0.04475328318245575,1
